2023-02-21 16:53:04,096 INFO [darlingfullscore]                 Book.java:485  | 4 sheets in /Users/kahhian/Downloads/darlingfullscore.pdf
2023-02-21 16:54:07,779 INFO [darlingfullscore#3]                 Page.java:279  | 31 raw measures: [8 in system#1, 8 in system#2, 8 in system#3, 7 in system#4]
2023-02-21 16:54:07,780 INFO [darlingfullscore#3]       StepMonitoring.java:96   | CHORDS
2023-02-21 16:54:07,785 INFO [darlingfullscore#3]       StepMonitoring.java:96   | CURVES
2023-02-21 16:54:08,696 INFO [darlingfullscore#3]         SlursBuilder.java:160  | Slurs: 2
2023-02-21 16:54:08,698 INFO [darlingfullscore#3]      SegmentsBuilder.java:114  | Segments: 11
2023-02-21 16:54:08,700 INFO [darlingfullscore#3]       StepMonitoring.java:96   | SYMBOLS
2023-02-21 16:54:09,109 INFO [darlingfullscore#3]       StepMonitoring.java:96   | LINKS
2023-02-21 16:54:09,133 INFO [darlingfullscore#3]       StepMonitoring.java:96   | RHYTHMS
2023-02-21 16:54:09,134 INFO [darlingfullscore#3]           PageRhythm.java:250  | {Page#3.1} Using last timeRational of previous page: 3/4
2023-02-21 16:54:09,155 INFO [darlingfullscore#3]       StepMonitoring.java:96   | PAGE
2023-02-21 16:54:09,158 INFO [darlingfullscore#3]                 Book.java:2076 | Book{darlingfullscore} storing
2023-02-21 16:54:09,244 INFO [darlingfullscore#3]                 Book.java:2056 | Stored /book.xml
2023-02-21 16:54:09,336 INFO [darlingfullscore#3]           DataHolder.java:297  | Stored /sheet#3/BINARY.png
2023-02-21 16:54:10,203 INFO [darlingfullscore#3]                Sheet.java:1225 | Stored /sheet#3/sheet#3.xml
2023-02-21 16:54:10,203 INFO [darlingfullscore#3]                 Book.java:2002 | Book stored as lessons/darlingfullscore/darlingfullscore.omr
2023-02-21 16:54:10,213 INFO [darlingfullscore#3]            SheetStub.java:1197 | Disposed sheet#3
2023-02-21 16:54:10,326 INFO [darlingfullscore#3]                 Book.java:1767 | End of Stub#3 memory: 33,319,816
2023-02-21 16:54:10,327 INFO [darlingfullscore#4]       StepMonitoring.java:96   | LOAD
2023-02-21 16:54:10,344 INFO [darlingfullscore#4]                 Book.java:1558 | Loaded image 4 2549x3299 from /Users/kahhian/Downloads/darlingfullscore.pdf
2023-02-21 16:54:10,345 INFO [darlingfullscore#4]       StepMonitoring.java:96   | BINARY
2023-02-21 16:54:11,049 INFO [darlingfullscore#4]       StepMonitoring.java:96   | SCALE
2023-02-21 16:54:11,051 INFO [darlingfullscore#4]         ScaleBuilder.java:234  | Beam  guessed height: 14 -- 0.50 of [6..21] range
2023-02-21 16:54:11,052 INFO [darlingfullscore#4]         ScaleBuilder.java:253  | Beam measured height: 10 -- 0.27 of [6..21] range at 38% of needed quorum
2023-02-21 16:54:11,052 WARN [darlingfullscore#4]         ScaleBuilder.java:276  | No reliable beam height found, guessed value: 14
2023-02-21 16:54:11,052 INFO [darlingfullscore#4]            ScaleStep.java:63   | Scale{line(2,3,3) interline(20,21,21) beam(14 extra)}
2023-02-21 16:54:11,058 INFO [darlingfullscore#4]       StepMonitoring.java:96   | GRID
2023-02-21 16:54:11,117 INFO [darlingfullscore#4]       LinesRetriever.java:439  | Global slope: 0.00000
2023-02-21 16:54:11,123 INFO [darlingfullscore#4]    ClustersRetriever.java:266  | Retrieved line clusters: 2 of sizes [5] with interline(20,21,21)
2023-02-21 16:54:11,137 INFO [darlingfullscore#4]            PeakGraph.java:181  | Systems: #1[1, 2]
2023-02-21 16:54:11,283 INFO [darlingfullscore#4]        SystemManager.java:840  | 1 part along 1 system
2023-02-21 16:54:11,284 INFO [darlingfullscore#4]       StepMonitoring.java:96   | HEADERS
2023-02-21 16:54:11,421 INFO [darlingfullscore#4]       StepMonitoring.java:96   | STEM_SEEDS
2023-02-21 16:54:11,554 INFO [darlingfullscore#4]            ImageUtil.java:202  | Discarding alpha band ...
